rachel carson	21	0.43	M	CA
david allen	24	1.85	F	CA
yuri carson	19	2.82	M	AZ
ulysses ellison	23	3.11	M	AZ
luke falkner	22	3.33	M	AZ
yuri polk	24	1.94	F	WA
jessica johnson	24	0.73	F	FL
david garcia	18	1.6	M	AZ
alice robinson	22	2.49	M	WA
holly quirinius	19	0.12	F	FL
calvin davidson	23	1.75	F	AZ
rachel ichabod	20	3.93	F	AZ
holly allen	24	3.54	M	CA
jessica falkner	21	2.72	F	FL
priscilla polk	21	1.29	M	WA
irene ovid	23	0.43	F	WA
alice miller	22	1.98	M	WA
tom quirinius	21	2.19	M	AZ
calvin miller	19	3.79	M	AZ
tom allen	18	0.12	F	WA
priscilla ovid	19	3.46	F	AZ
mike miller	18	1.61	F	FL
xavier quirinius	23	0.42	F	WA
luke ovid	18	3.45	F	AZ
zach ichabod	23	2.47	M	WA
bob davidson	19	0.14	M	AZ
calvin falkner	21	3.59	M	CA
irene white	18	2.28	M	WA
xavier garcia	23	2.66	F	FL
rachel zipper	24	2.66	F	CA
gabriella polk	24	1.94	M	AZ
ethan quirinius	22	3.19	M	AZ
katie quirinius	24	2.53	M	FL
ulysses quirinius	19	1.84	M	AZ
irene laertes	18	0.19	F	AZ
priscilla quirinius	22	2.65	F	AZ
alice nixon	19	3.85	F	FL
wendy underhill	22	1.89	F	WA
quinn steinbeck	22	1.42	F	CA
jessica quirinius	22	3.92	F	WA
calvin falkner	23	0.47	M	AZ
quinn young	24	2.3	M	WA
calvin miller	24	2.31	F	AZ
tom quirinius	21	2.47	F	WA
katie van buren	20	2.83	M	WA
zach thompson	23	0.82	M	AZ
gabriella davidson	18	0.86	M	FL
tom laertes	18	3.58	M	AZ
zach ovid	23	1.99	F	AZ
gabriella king	21	3.96	F	FL
wendy thompson	20	1.03	M	FL
luke king	21	0.98	M	FL
sarah xylophone	20	2.3	M	WA
oscar falkner	21	2.21	M	FL
zach ellison	19	3.9	F	AZ
zach underhill	22	2.31	M	AZ
priscilla brown	18	0.69	F	CA
luke van buren	18	0.31	M	AZ
victor carson	20	3.86	F	FL
gabriella zipper	18	0.04	M	FL
zach ichabod	20	3.61	F	WA
calvin falkner	20	1.89	F	AZ
victor white	23	1.26	F	FL
zach van buren	23	3.73	M	WA
holly garcia	19	1.55	F	AZ
sarah davidson	19	0.52	M	AZ
sarah brown	20	0.18	M	FL
oscar underhill	24	2.39	F	WA
mike johnson	19	2.37	M	FL
zach robinson	24	2.78	F	WA
nick brown	19	0.68	F	WA
ulysses allen	19	2.68	F	WA
alice ellison	18	1.18	F	AZ
rachel ovid	22	1.26	M	AZ
yuri van buren	22	0.13	F	CA
bob nixon	21	1.62	F	AZ
luke ellison	19	1.99	F	FL
irene ovid	19	1.03	M	FL
david ellison	22	3.19	F	AZ
tom nixon	19	1.8	M	WA
irene zipper	18	3.06	F	CA
ulysses johnson	20	3.68	F	CA
fred underhill	19	0.8	M	WA
alice ovid	19	1.65	F	AZ
wendy laertes	23	3.01	F	FL
sarah underhill	24	2.27	F	AZ
wendy young	22	3.83	M	AZ
gabriella falkner	23	2.6	F	AZ
fred young	24	1.62	M	FL
oscar polk	18	1.47	F	AZ
ethan robinson	23	1.9	F	AZ
holly hernandez	19	3.98	F	WA
jessica allen	21	2.47	F	FL
ethan brown	20	2.05	M	AZ
ulysses young	21	2.72	F	FL
luke davidson	24	1.25	M	AZ
priscilla robinson	19	1.26	M	AZ
oscar thompson	21	2.15	M	AZ
ulysses thompson	22	0.76	M	WA
mike davidson	22	0.51	M	AZ
ulysses garcia	22	1.05	F	AZ
wendy thompson	18	0.4	M	WA
ulysses nixon	18	0.48	F	AZ
zach laertes	22	2.94	F	FL
rachel davidson	20	0.18	M	AZ
jessica allen	18	3.39	M	AZ
sarah garcia	18	0.76	M	CA
nick falkner	21	2	F	FL
zach garcia	20	0.14	M	FL
katie falkner	22	0.51	M	FL
oscar zipper	18	0.14	F	AZ
nick xylophone	21	1.02	F	CA
tom steinbeck	20	1.17	M	AZ
victor davidson	20	2.59	M	AZ
ethan van buren	24	3.13	F	AZ
bob brown	24	0.21	F	FL
ethan young	21	2.82	F	FL
xavier ovid	24	1.59	M	AZ
rachel johnson	24	1.38	M	WA
ethan thompson	21	2.58	M	AZ
bob thompson	19	3.28	F	WA
calvin steinbeck	18	1.49	F	AZ
calvin ovid	18	0.1	F	FL
irene thompson	22	1.67	F	WA
victor xylophone	24	0.71	F	AZ
holly van buren	23	3.84	F	WA
oscar white	23	1.16	F	AZ
tom hernandez	23	2.87	M	WA
xavier quirinius	19	0.35	M	AZ
tom thompson	24	4	F	FL
quinn underhill	19	3.57	F	WA
ulysses brown	21	3.03	M	WA
alice xylophone	22	0.7	F	WA
nick hernandez	18	3.57	M	AZ
bob allen	23	2.72	M	AZ
calvin white	24	2.2	F	AZ
alice falkner	19	0.47	F	FL
alice van buren	22	1.12	F	WA
zach ichabod	19	2.99	F	WA
fred allen	20	2.15	M	FL
zach steinbeck	18	1.61	F	CA
katie ovid	18	0.49	F	FL
irene hernandez	18	3.07	M	AZ
ethan ellison	20	3.58	M	WA
zach king	22	0.27	F	CA
tom zipper	18	1.05	M	AZ
oscar thompson	24	2.8	M	AZ
yuri underhill	23	2.72	F	AZ
luke xylophone	21	2.69	M	WA
rachel robinson	21	3.05	F	WA
priscilla carson	22	0.72	M	WA
zach nixon	24	0.99	M	FL
david nixon	19	0.19	F	AZ
xavier ichabod	21	2.38	M	WA
luke allen	24	1.14	F	AZ
wendy thompson	23	2.68	F	FL
holly ovid	19	2.05	M	WA
ethan underhill	24	2.04	M	WA
jessica falkner	22	1.96	F	CA
quinn zipper	18	0.23	M	FL
katie xylophone	21	2.56	F	FL
nick zipper	18	0.5	M	AZ
gabriella hernandez	18	0.04	F	WA
calvin polk	20	0.05	F	CA
oscar ovid	18	2.97	M	AZ
holly davidson	23	2.28	M	AZ
fred white	22	3.38	M	AZ
alice thompson	20	2.47	F	FL
katie steinbeck	18	2.62	M	FL
alice carson	22	1.04	F	CA
jessica quirinius	20	0.89	F	FL
jessica brown	23	2.67	F	WA
david zipper	20	2.08	F	CA
alice laertes	23	2.37	M	AZ
bob robinson	20	0.91	M	WA
priscilla hernandez	20	0.42	F	FL
alice miller	24	2.4	F	WA
mike xylophone	18	2.58	M	FL
ethan king	23	3.44	F	FL
xavier robinson	23	3.31	M	AZ
rachel brown	18	1.47	F	FL
sarah steinbeck	21	0.75	F	CA
jessica allen	20	3.15	F	AZ
wendy polk	22	1.17	F	AZ
quinn young	20	1.5	M	AZ
yuri brown	18	2.37	F	CA
ethan johnson	18	2.07	F	CA
alice white	19	2.66	M	WA
david carson	23	2.65	F	FL
tom ichabod	21	1.72	M	FL
nick ovid	22	3.17	F	WA
zach ovid	19	1.58	M	AZ
gabriella white	24	2.78	F	AZ
oscar zipper	22	3.33	F	CA
zach ichabod	23	1.53	F	FL
luke falkner	24	1.79	M	CA
tom ellison	18	0.43	F	CA
ulysses ovid	24	3.77	F	CA
xavier robinson	21	2.62	F	FL
bob zipper	18	2.44	F	AZ
gabriella davidson	24	2.92	M	AZ
yuri nixon	18	0.05	M	AZ
victor van buren	24	2.02	M	AZ
david brown	23	2.33	M	AZ
jessica quirinius	23	2.69	M	WA
alice ovid	19	3.89	M	FL
victor underhill	21	2.34	F	AZ
mike falkner	18	3.16	F	AZ
priscilla laertes	19	1.85	M	AZ
rachel ichabod	20	2.04	F	AZ
katie white	18	3.67	M	FL
victor ichabod	19	0.31	F	WA
holly laertes	23	1.99	M	CA
zach miller	19	0.13	M	CA
rachel quirinius	23	1.22	M	WA
alice xylophone	20	3.17	F	CA
jessica robinson	24	1.14	F	WA
jessica young	24	0.05	F	AZ
yuri falkner	18	0.47	F	WA
holly quirinius	22	3.53	F	WA
rachel ichabod	18	1.16	M	AZ
ethan johnson	24	2.3	F	AZ
tom robinson	19	1.59	M	FL
yuri van buren	21	3.93	F	AZ
ethan polk	21	1.21	F	FL
fred miller	20	1.57	M	CA
ulysses ovid	20	1.47	M	AZ
yuri nixon	18	2.72	F	WA
ethan thompson	20	2.71	M	AZ
tom xylophone	19	0.71	M	CA
wendy young	23	2.91	M	CA
zach robinson	21	1.57	F	WA
calvin ovid	21	3.45	M	AZ
jessica white	23	1.47	F	WA
fred allen	21	1.52	F	WA
priscilla ellison	18	2.23	F	FL
fred ovid	18	0.14	M	CA
jessica carson	24	3.19	M	WA
irene polk	19	1.85	F	AZ
david thompson	21	0.22	F	WA
rachel ichabod	18	3.25	F	WA
holly underhill	20	1.76	M	FL
luke steinbeck	22	3.24	F	WA
katie davidson	22	0.4	M	WA
victor van buren	22	1.19	M	AZ
luke white	22	2.11	F	WA
luke nixon	22	0.86	M	CA
mike van buren	24	3.91	M	WA
calvin ovid	18	3.91	M	AZ
david davidson	20	2.48	M	AZ
gabriella thompson	21	0.55	M	AZ
oscar miller	23	1.57	M	AZ
mike carson	19	0.89	M	CA
sarah johnson	23	1.69	F	AZ
xavier underhill	18	2.97	M	FL
tom white	19	1.18	M	FL
quinn falkner	18	1.45	F	FL
gabriella johnson	19	1.8	F	WA
tom carson	23	1.44	M	WA
wendy ellison	18	1.75	M	AZ
yuri ovid	21	2.6	F	AZ
yuri miller	24	3.29	M	FL
luke garcia	22	3.16	M	CA
wendy van buren	23	0.27	M	CA
holly zipper	19	2.26	F	AZ
tom davidson	23	3.15	F	CA
luke brown	20	0.21	M	FL
sarah robinson	21	1.86	M	WA
fred hernandez	22	0.89	M	AZ
alice steinbeck	22	2.99	F	AZ
katie quirinius	21	1.94	M	FL
mike miller	19	1.01	M	AZ
rachel robinson	23	3.71	M	AZ
ulysses xylophone	24	3.61	F	WA
victor ichabod	19	1.11	M	FL
rachel quirinius	21	2.71	F	CA
alice young	22	0.28	F	WA
ethan ovid	19	3.19	F	AZ
jessica garcia	18	3.49	M	AZ
david falkner	21	1.29	F	FL
alice allen	23	3.63	M	AZ
david steinbeck	20	1.35	F	CA
david zipper	21	3.31	M	CA
zach hernandez	23	3.55	M	AZ
wendy laertes	20	3.94	F	FL
nick davidson	23	0.44	M	AZ
yuri young	21	0.07	F	AZ
priscilla underhill	18	0.23	F	WA
katie ellison	22	0.65	M	WA
ulysses ichabod	22	0.24	F	CA
luke carson	22	1.32	F	AZ
luke nixon	18	2.28	F	AZ
katie polk	22	2.24	M	WA
david johnson	24	3.36	F	CA
victor king	23	0.84	M	WA
alice davidson	22	3.94	F	WA
gabriella laertes	19	3.46	F	AZ
katie zipper	22	1.63	M	CA
david steinbeck	22	2.77	M	AZ
alice underhill	24	3.28	M	CA
gabriella ichabod	21	3.2	M	CA
yuri garcia	24	2.7	M	WA
luke miller	20	3.17	M	WA
tom garcia	18	3.95	F	WA
calvin brown	20	2.94	F	FL
xavier young	22	1.21	F	WA
victor carson	18	1.61	M	AZ
gabriella robinson	24	2.97	F	CA
mike steinbeck	18	2.81	M	CA
bob white	22	3.59	M	AZ
holly brown	24	0.18	M	CA
luke xylophone	24	2.28	M	WA
fred davidson	21	1.24	M	WA
calvin nixon	24	1.07	M	FL
katie ellison	24	0.61	M	WA
xavier ichabod	19	2.85	M	WA
holly brown	21	1.29	M	AZ
sarah laertes	22	1.86	F	AZ
sarah davidson	22	2.79	M	AZ
sarah nixon	23	1.11	M	FL
zach laertes	21	3.62	F	AZ
calvin robinson	24	2.9	F	WA
jessica white	19	1.42	M	AZ
ulysses miller	19	0.37	F	AZ
gabriella robinson	18	3.16	F	WA
xavier allen	23	2.54	F	WA
nick zipper	18	2.14	F	FL
xavier xylophone	21	3.17	F	AZ
zach laertes	20	3.37	F	CA
holly steinbeck	21	0.22	F	WA
xavier ellison	21	3.83	F	FL
wendy nixon	20	3.24	F	WA
david hernandez	19	3.31	M	AZ
ulysses king	18	2.54	F	CA
tom underhill	20	2.35	F	AZ
sarah garcia	24	0.71	M	FL
rachel ichabod	23	1.4	F	WA
oscar thompson	21	3.95	F	FL
ulysses white	24	0.55	M	CA
alice zipper	19	1.59	M	CA
zach polk	18	0.86	F	FL
xavier miller	20	3.37	F	AZ
oscar underhill	21	1.74	M	WA
nick thompson	24	3.1	F	WA
victor ellison	23	2.95	F	AZ
holly steinbeck	19	2.92	F	FL
zach van buren	23	1.37	M	FL
sarah zipper	20	3.6	M	AZ
quinn king	18	2.96	F	WA
david xylophone	18	0.09	F	AZ
ethan van buren	21	0.37	F	CA
zach ovid	20	1.11	M	WA
ulysses allen	19	0.98	F	AZ
tom hernandez	18	1.63	F	CA
irene ellison	21	0.6	M	AZ
wendy hernandez	24	0.84	M	FL
david robinson	18	0.47	M	AZ
quinn hernandez	21	0.36	M	CA
victor hernandez	21	0.03	F	CA
alice quirinius	20	1.84	M	WA
irene garcia	19	0.62	M	FL
calvin allen	24	1.18	M	AZ
sarah allen	18	2.07	M	WA
zach johnson	18	1.27	M	AZ
victor ichabod	21	1.55	F	AZ
calvin quirinius	19	3.65	M	WA
alice steinbeck	18	2.62	M	CA
irene nixon	20	0.24	F	WA
zach underhill	20	2.38	M	FL
victor nixon	22	1.22	M	AZ
oscar allen	20	3.38	M	AZ
gabriella zipper	18	3.85	M	WA
tom young	20	1.09	M	FL
david falkner	21	2.56	F	WA
mike king	24	0.85	F	WA
bob ellison	18	1.3	F	CA
victor polk	21	2.35	F	AZ
rachel xylophone	20	1.13	F	CA
priscilla hernandez	22	1.61	M	AZ
ulysses nixon	21	0.78	F	AZ
victor davidson	24	0.11	F	CA
katie steinbeck	24	0.31	F	CA
tom young	19	3.39	F	WA
david van buren	20	2.9	F	FL
yuri xylophone	18	3.24	M	FL
holly carson	18	2.35	M	AZ
wendy robinson	18	2.39	F	WA
irene garcia	20	1.43	F	WA
wendy carson	23	0.95	M	FL
katie zipper	19	2.38	M	AZ
ethan young	19	0.44	F	AZ
victor zipper	19	1.23	F	WA
luke allen	19	2.29	F	AZ
alice steinbeck	19	1.8	F	WA
luke van buren	24	2.42	M	FL
priscilla carson	18	3.85	F	WA
yuri king	23	0.45	M	FL
zach xylophone	22	0.24	F	FL
quinn ellison	24	3.59	M	CA
rachel zipper	18	0.95	M	CA
victor polk	19	2.15	M	FL
tom nixon	21	2.45	F	WA
yuri white	20	3.25	M	AZ
fred polk	24	3.96	M	CA
ethan brown	22	2.94	F	FL
wendy xylophone	20	1.27	F	AZ
tom ellison	21	2.2	F	FL
zach davidson	19	3.94	F	CA
alice polk	23	2.55	F	AZ
sarah quirinius	22	3.07	F	FL
victor white	20	2.65	M	FL
luke zipper	23	0.38	M	FL
bob hernandez	19	3.2	M	WA
quinn ovid	21	2.81	F	AZ
yuri miller	24	2.02	F	AZ
luke king	21	2.65	M	AZ
fred quirinius	18	2.96	F	WA
fred carson	18	1.08	F	WA
rachel young	23	1.13	M	FL
luke ovid	24	0.88	F	WA
calvin carson	22	1.21	M	AZ
tom underhill	18	0.32	M	CA
priscilla allen	23	0.34	M	CA
priscilla king	23	0.15	M	CA
jessica ellison	21	2.05	F	CA
rachel nixon	22	2.53	M	AZ
ethan falkner	21	2.1	F	CA
holly polk	24	0.49	F	CA
david laertes	24	2.89	M	AZ
david laertes	19	3.72	M	WA
david davidson	24	3.48	M	AZ
alice carson	18	2.82	M	AZ
oscar young	22	0.1	F	AZ
irene xylophone	24	1.3	F	FL
calvin xylophone	20	3.2	M	AZ
jessica allen	19	1.23	F	FL
yuri steinbeck	24	0.7	F	FL
tom allen	24	3.86	M	AZ
ulysses zipper	19	0.61	F	WA
quinn white	21	3.64	F	WA
victor falkner	20	2.29	F	AZ
ethan garcia	22	1.34	F	AZ
ulysses carson	20	1.18	M	FL
tom underhill	24	3.49	F	AZ
gabriella ovid	19	0.05	F	AZ
oscar ellison	24	3.12	F	CA
nick laertes	21	0.05	M	FL
victor hernandez	23	2.17	F	AZ
ulysses miller	19	0.88	M	WA
zach brown	20	0.11	M	AZ
xavier allen	21	0.07	F	AZ
alice ellison	21	3.09	F	FL
luke thompson	24	1.75	F	FL
xavier allen	21	0.16	M	WA
zach falkner	20	1.93	M	WA
katie zipper	23	3.09	F	CA
david thompson	24	2.24	F	FL
bob zipper	23	3.13	M	AZ
quinn falkner	19	0.82	M	CA
xavier polk	18	3.9	F	WA
mike steinbeck	23	2.22	M	WA
ulysses nixon	21	2.78	M	FL
sarah van buren	24	1.21	F	WA
priscilla ovid	20	3.51	F	AZ
mike laertes	24	0.83	M	WA
holly laertes	22	3.74	M	WA
xavier falkner	20	2.24	M	AZ
calvin nixon	20	0.17	F	AZ
mike hernandez	22	1.64	F	AZ
victor robinson	20	2.99	F	CA
david polk	19	3.14	F	FL
oscar ovid	24	2.77	F	WA
jessica thompson	21	2.07	M	AZ
fred van buren	18	1.88	M	WA
luke allen	22	3.43	F	CA
mike quirinius	19	2.45	M	AZ
mike quirinius	20	2.04	M	WA
holly ichabod	19	0.16	M	WA
bob johnson	23	1.08	F	AZ
oscar davidson	24	1.02	M	CA
oscar robinson	21	0.01	F	AZ
sarah hernandez	18	0.12	F	WA
tom laertes	21	1.52	M	AZ
holly ichabod	19	1.22	M	WA
bob nixon	21	1.17	F	FL
holly johnson	19	2.3	F	AZ
sarah king	22	2.68	F	AZ
alice garcia	22	0.33	M	AZ
jessica ovid	19	0.03	F	AZ
jessica allen	19	2.78	F	AZ
mike miller	19	2.84	M	CA
jessica laertes	20	2.08	M	WA
yuri ellison	24	0.35	F	AZ
jessica ichabod	22	3.57	M	AZ
luke ellison	18	2.57	F	FL
luke hernandez	19	2.51	M	WA
irene hernandez	20	0.32	F	AZ
holly king	20	0.2	M	FL
holly laertes	24	1.49	M	FL
rachel davidson	20	2.62	F	WA
nick davidson	19	0.19	M	WA
oscar davidson	19	3.82	F	CA
zach young	22	3.25	M	FL
luke falkner	24	1.54	F	AZ
calvin van buren	21	2.26	F	FL
david thompson	20	0.13	M	WA
yuri quirinius	24	3.25	M	WA
bob garcia	20	0.95	F	CA
luke laertes	21	2.19	M	WA
gabriella nixon	21	0.32	M	CA
holly miller	24	2.6	M	CA
gabriella garcia	22	0.65	F	AZ
nick robinson	23	3.8	M	WA
irene king	19	0.33	M	AZ
rachel robinson	24	0.94	F	FL
ulysses polk	21	1.83	M	CA
bob laertes	20	2.22	M	AZ
sarah thompson	19	1.68	F	CA
victor robinson	22	1.54	M	FL
tom young	21	0.05	M	WA
rachel miller	23	1.56	M	AZ
calvin white	24	0.2	M	CA
alice van buren	19	3.15	M	WA
sarah xylophone	20	2.46	F	WA
sarah polk	21	1.93	M	CA
ulysses polk	21	1.81	F	CA
ulysses van buren	24	2.29	F	WA
oscar brown	19	1.25	F	AZ
sarah polk	21	3.99	M	CA
katie hernandez	18	1.67	F	AZ
yuri laertes	21	2.32	M	AZ
fred polk	20	3.91	M	FL
jessica steinbeck	23	3.99	M	WA
priscilla thompson	23	0.08	M	AZ
mike johnson	24	2.88	M	WA
yuri miller	24	2.13	F	FL
david zipper	20	1.27	F	CA
katie nixon	20	1.13	M	FL
david young	23	0.28	F	WA
jessica ellison	22	2.2	M	AZ
tom miller	24	1.29	F	WA
david thompson	22	1.65	F	CA
nick davidson	18	2.14	F	WA
wendy carson	24	0.51	F	FL
calvin quirinius	18	2.22	M	AZ
holly ellison	24	2.56	M	WA
xavier king	24	1.13	M	WA
jessica ovid	23	1.01	M	CA
tom king	19	1.99	F	AZ
holly zipper	21	3.87	M	FL
quinn steinbeck	24	0.99	M	AZ
irene underhill	23	0.46	F	WA
alice white	21	0.02	M	WA
priscilla xylophone	19	1.78	M	AZ
holly brown	20	1.55	M	WA
alice allen	23	0.02	F	CA
quinn young	20	0.44	M	CA
yuri ovid	19	2.86	F	AZ
alice steinbeck	23	2.23	F	CA
mike hernandez	21	3.24	F	WA
irene underhill	23	0.9	F	AZ
katie nixon	19	3.87	F	AZ
holly hernandez	24	0.45	F	WA
mike allen	21	0.91	F	WA
holly brown	23	0.06	F	CA
ulysses white	20	2.23	M	WA
bob allen	20	2.61	M	AZ
sarah ichabod	24	0.83	M	WA
quinn quirinius	22	1.62	F	WA
mike robinson	18	3.65	F	FL
wendy ichabod	20	2.03	F	FL
tom nixon	19	1	F	AZ
irene zipper	20	2.04	F	AZ
rachel hernandez	23	1.93	M	WA
bob white	21	3.4	F	AZ
katie garcia	23	2.17	M	AZ
sarah nixon	21	1.91	M	WA
nick garcia	18	3.41	M	AZ
xavier underhill	19	2.29	F	CA
yuri nixon	24	0.49	F	WA
holly ichabod	24	1.96	M	AZ
bob robinson	23	1.24	M	AZ
alice davidson	22	1.23	M	AZ
alice ellison	23	1.95	F	AZ
calvin robinson	23	1.8	F	AZ
luke garcia	21	1.71	F	FL
priscilla thompson	21	0.82	M	WA
ethan steinbeck	24	1.43	F	FL
rachel quirinius	21	0.32	F	WA
zach nixon	18	1.95	F	FL
priscilla ellison	19	1.45	F	FL
mike xylophone	23	2.16	F	FL
priscilla steinbeck	23	1.83	M	FL
mike king	21	3.31	M	WA
gabriella steinbeck	22	0.09	F	WA
ulysses quirinius	21	0.24	M	FL
bob zipper	23	0.92	F	WA
alice hernandez	19	1.57	M	CA
david young	24	3.76	M	WA
ethan xylophone	20	0.16	F	WA
fred quirinius	18	0.1	M	FL
victor miller	21	0.32	F	FL
oscar xylophone	22	2.05	M	AZ
wendy van buren	23	3.89	M	WA
yuri johnson	23	3.15	F	WA
sarah ovid	23	2.79	F	CA
priscilla van buren	24	2.34	M	FL
alice davidson	22	1.47	M	AZ
bob ichabod	18	0.31	M	WA
luke young	21	2.38	F	WA
oscar polk	22	0.16	M	CA
oscar king	24	3.77	M	CA
wendy robinson	20	2.21	F	AZ
ethan young	21	1.05	M	AZ
tom quirinius	21	2.25	F	AZ
gabriella ellison	20	3.19	F	WA
victor white	22	0.62	F	CA
wendy quirinius	19	2.09	F	FL
xavier davidson	21	0.79	F	WA
tom thompson	23	1.16	F	FL
gabriella underhill	18	3.1	F	AZ
yuri van buren	22	0.2	F	CA
nick hernandez	20	2.36	M	CA
irene allen	22	2.02	F	CA
xavier xylophone	18	1.39	M	FL
ethan underhill	24	1.49	M	WA
nick hernandez	20	0.07	F	FL
calvin steinbeck	22	2.32	F	AZ
fred johnson	22	2.7	F	FL
ethan ichabod	23	2.36	F	AZ
david quirinius	19	2.54	F	CA
priscilla garcia	21	0.96	F	WA
jessica ichabod	22	1.88	F	AZ
priscilla quirinius	24	1.75	F	CA
jessica robinson	21	2.02	F	AZ
rachel thompson	19	1.29	F	FL
nick johnson	18	1.51	F	CA
david underhill	20	1.91	M	FL
priscilla brown	24	1.34	F	AZ
victor underhill	24	0.64	F	AZ
quinn ovid	22	3.78	M	CA
sarah brown	18	1.96	F	WA
wendy underhill	19	0.17	F	FL
ethan laertes	20	0.25	M	CA
fred nixon	20	3.46	M	AZ
tom ellison	19	1.6	M	WA
ethan king	18	1.99	M	FL
sarah brown	23	1.27	F	FL
rachel nixon	22	3.64	M	FL
alice hernandez	20	1.07	M	WA
holly ovid	24	0.52	M	WA
fred king	24	1.59	M	CA
oscar polk	21	1.53	F	WA
victor ovid	20	0.81	F	FL
wendy brown	19	0.84	F	WA
ethan underhill	19	1.29	F	FL
calvin carson	24	0.2	M	WA
gabriella underhill	23	0.95	M	AZ
xavier thompson	21	3.95	F	CA
rachel garcia	23	1.55	F	FL
nick ichabod	23	3.28	M	CA
zach nixon	19	1.96	F	AZ
fred zipper	22	0.15	M	WA
ulysses ellison	18	2.59	M	AZ
yuri young	22	2.66	M	AZ
ulysses falkner	18	0.67	F	CA
victor young	23	1.88	M	WA
david white	21	3.61	F	FL
nick johnson	24	2.25	M	AZ
mike underhill	21	1.05	M	CA
ulysses steinbeck	18	3.33	F	WA
victor steinbeck	22	0.39	F	CA
zach king	24	1.71	F	AZ
fred polk	19	3.81	F	AZ
ethan ovid	24	3.54	M	FL
quinn brown	23	1.35	M	WA
bob zipper	20	1.27	F	AZ
rachel white	19	0.33	M	AZ
gabriella garcia	18	2.46	M	WA
ethan ichabod	19	3.8	F	FL
calvin king	22	1.59	F	FL
tom ovid	23	0.98	F	FL
irene underhill	22	0.39	F	AZ
mike hernandez	24	1.17	F	FL
holly nixon	22	1.68	F	AZ
katie king	24	1.17	F	CA
bob white	24	0.38	M	AZ
oscar falkner	18	0.99	M	AZ
wendy garcia	21	2.97	M	WA
sarah thompson	19	1.47	M	WA
ulysses hernandez	20	2.13	F	AZ
david steinbeck	21	2.42	M	FL
luke robinson	19	0.41	M	WA
alice garcia	19	2.95	F	FL
katie van buren	22	0.94	M	AZ
gabriella zipper	21	2.97	M	AZ
jessica young	24	2.74	M	AZ
calvin johnson	24	0.04	M	AZ
david nixon	20	1.99	F	AZ
katie nixon	20	1.35	F	WA
mike steinbeck	21	0.92	M	WA
ethan young	21	2.23	M	AZ
luke king	20	1.86	M	CA
tom nixon	19	0.08	F	FL
gabriella allen	18	0.65	F	AZ
alice polk	20	0.83	M	FL
nick polk	24	1.43	M	AZ
priscilla polk	19	0.65	M	AZ
katie johnson	19	0.12	F	WA
oscar laertes	22	1.99	M	FL
irene brown	22	3.86	M	AZ
luke garcia	23	1.07	F	FL
yuri xylophone	22	2.91	F	FL
luke underhill	24	0.43	F	CA
luke falkner	19	0.23	M	WA
zach davidson	24	2.52	F	AZ
quinn polk	24	1.11	M	FL
ethan falkner	24	0.96	M	WA
irene ovid	22	2.16	F	WA
fred thompson	19	0.83	F	FL
david zipper	21	0.64	F	AZ
priscilla young	18	0.12	F	AZ
priscilla van buren	23	2.05	F	AZ
irene xylophone	23	3.6	F	CA
luke davidson	23	1.83	M	FL
mike underhill	20	1.23	F	CA
holly ellison	20	2.48	M	CA
ulysses davidson	21	2.76	F	CA
fred davidson	20	1.2	F	FL
priscilla allen	18	1.15	F	FL
oscar young	20	1.2	M	WA
mike nixon	22	1.3	F	WA
irene zipper	21	1.59	F	AZ
irene thompson	23	3.86	M	WA
xavier ichabod	20	3.31	F	FL
bob white	20	1.82	F	FL
nick thompson	24	2.45	M	WA
david young	18	1.3	F	WA
holly ovid	19	1.02	M	WA
irene zipper	19	1.97	F	CA
zach polk	21	3.54	F	AZ
tom xylophone	23	2.69	M	AZ
gabriella young	19	2.69	F	AZ
fred van buren	19	2.14	F	WA
xavier polk	18	3.85	F	CA
alice allen	19	2.47	M	AZ
irene ellison	20	1.47	M	AZ
priscilla nixon	24	0.58	F	WA
zach steinbeck	23	2.94	M	FL
gabriella brown	18	2.33	M	WA
fred young	22	3.24	M	WA
bob johnson	18	3.35	F	CA
luke van buren	24	0.5	F	WA
yuri falkner	19	3.44	F	AZ
david hernandez	21	2.2	M	AZ
gabriella thompson	20	2.12	M	FL
mike polk	20	3.4	M	FL
ethan xylophone	23	2.2	M	AZ
gabriella johnson	18	1.73	F	FL
tom ichabod	24	1.48	F	AZ
quinn brown	20	2.02	F	FL
alice underhill	22	3.81	F	WA
wendy van buren	23	3.02	M	FL
holly young	23	2.56	M	WA
rachel garcia	20	3	M	FL
oscar robinson	19	0.82	F	FL
xavier white	20	0.93	M	WA
wendy brown	24	2.61	M	AZ
ethan polk	21	2.39	F	AZ
oscar allen	21	1.05	M	FL
holly hernandez	21	3.7	F	WA
sarah steinbeck	23	3.55	F	FL
ulysses hernandez	20	0.25	F	WA
bob steinbeck	23	2.11	M	AZ
yuri quirinius	19	1.89	M	CA
calvin miller	19	3	M	FL
ulysses ichabod	20	2.62	M	WA
wendy white	20	2.67	F	FL
luke falkner	20	1.21	M	WA
nick steinbeck	18	2.7	M	FL
fred young	20	2.01	M	AZ
holly van buren	19	1.95	M	AZ
ulysses xylophone	22	2.63	M	CA
alice brown	22	2.02	M	AZ
luke laertes	21	0.32	F	WA
rachel young	24	3.54	M	WA
alice white	21	2.35	M	FL
wendy young	19	1.46	M	WA
gabriella johnson	20	3.23	F	WA
